i dont care	inform
how about portuguese	reqalts
im looking for thai food	inform
no	negate
im looking for moderately priced restaurant that serves	inform
sil	null
what is the phone number	request
what kind of food is it	request
phone number	request
thank you good bye	thankyou
seafood	inform
mediterranean	inform
anything else	reqalts
i dont care	inform
any type	inform
thank you good bye	thankyou
chinese	inform
can i have the phone number please	request
west part of town cheap	inform
is there anything else in the medium price range	reqalts
in the south part	inform
scottish	inform
address	request
yes	affirm
thank you good bye	thankyou
find me vietnamese food	inform
unintelligible	null
dont care	inform
danish	inform
is there anything else	reqalts
im looking for an expensive restaurant in the south part of town	inform
moderately priced	inform
thank you good bye	thankyou
restaurant north	inform
moderately priced restaurant	inform
expe	null
tv_noise	null
thank you good bye	thankyou
airatarin	inform
any	inform
type of food	request
i would like a cheap restaurant in the south part of town	inform
phone number	request
im looking for a restaurant in any area it should serve gastropub food	inform
that serves takes out food	inform
i would like to find a restaurant that serves halal food	inform
thank you good bye	thankyou
thank you good bye	thankyou
creative	inform
the center	inform
how about indian food	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
phone number	request
um then im looking for european food	inform
i dont care	inform
moderately priced restaurant	inform
system	null
a restaurant in the west part of town	inform
i dont know	inform
thank you goodbye	thankyou
i want a restaurant in the center	inform
thank you good bye	thankyou
i dont care	inform
phone number	request
thank you good bye	thankyou
what is the address	request
im looking for barbecue food	inform
address	request
european food	inform
and phone number	request
irish	inform
whats the address	request
yes	affirm
is there anything else	reqalts
thank you	thankyou
crossover food	inform
address and area	request
thank you good bye	thankyou
thank you good bye	thankyou
is there anything else	reqalts
and the phone number	request
can i have the phone number	request
what is the type of food	request
the phone number	request
what price range	request
im looking for a restaurant that serves singaporean food	inform
thank you good bye	thankyou
phone number	request
can you repeat that	repeat
great thank you good bye	thankyou
bistro	inform
north part of town	inform
whats the phone number	request
center	inform
food	inform
im looking for a cheap restaurant in the north part of town	inform
thank you good bye	thankyou
how about italian food	reqalts
scandinavian food	inform
any	inform
doesnt matter	inform
post code	request
is there a restaurant in the north part of town that serves unusual food	reqalts
im looking for a cheap restaurant in the north part of town	inform
food	inform
east	inform
im looking for an expensive restaurant	inform
noise	null
south	inform
south part	inform
british	inform
phone number	request
sil	null
modern european foo	inform
food	inform
uh im looking for a cheap restaurant in the north part of town	inform
french food	inform
chinese	inform
whats the price range	request
whats their phone number	request
yea	affirm
european food	inform
address	request
how about modern european	reqalts
phone number	request
address	request
is there anything else	reqalts
basque food	inform
how about portuguese	reqalts
japanese food	inform
breathing	null
i dont care	inform
no portuguese	negate
what is the address and phone number	request
thank you good bye	thankyou
dont care	inform
what about expensive food	inform
international	inform
the south part of town	inform
how about korean food	reqalts
address	request
phone number	request
what is the address	request
could i have the phone number	request
is that in the center	confirm
yes	affirm
is there anything else	reqalts
dont care	inform
what is the price range	request
thank you good bye	thankyou
phone number	request
thank you goodbye	thankyou
no	negate
i dont care	inform
thank you good bye	thankyou
any	inform
i want a restaurant in the center of town	inform
serving christmas food	inform
sil	null
are there any restaurants serving indian food	reqalts
hi im looking for an expensive restaurant in south part of town	hello
thank you good bye	thankyou
address	request
thank you goodbye	thankyou
whats the address	request
persian food	inform
im looking for a restaurant in the north part of town serving indonesian	inform
and the phone number	request
can i have the post code please	request
thank you good bye	thankyou
okay thank you good bye	thankyou
whats the phone number	request
im looking for a restaurant in the west part of town and it sh	inform
thank you good bye	thankyou
romanian food	inform
thank you good bye	thankyou
indian food	inform
im looking for a cheap vietnamese restaurant	inform
mediterranean	inform
i dont care	inform
thank you	thankyou
north	inform
yes	affirm
phone number	request
im looking for a cheap restaurant in the north part of town	inform
good bye	bye
what is the phone number	request
thank you goodbye	thankyou
thank you good bye	thankyou
im looking for thai	inform
what is the address	request
are there mediterranean restaurants in the center of town	inform
any	inform
it doesnt matter	inform
area	request
uh	null
what is the address	request
hello	hello
expensive	inform
and their address	request
unintelligible	null
doesnt matter	inform
may i have vietnamese food	inform
talian food	inform
um what is the address and phone number	request
uh mediterranean food	inform
moderate restaurant kosher food	inform
european food	inform
right	affirm
sea food	inform
moderately priced south of town	inform
thank you good bye	thankyou
what is the address and phone number	request
and their address	request
unintelligible hello	hello
no	negate
sil	null
thank you goodbye	thankyou
polynesian food in the south part of town	inform
how bout the center part of town	reqalts
thank you good bye	thankyou
whats the price range	request
what is the address	request
what is the phone number	request
background_speech	null
dont care	inform
turkish food	inform
in the center part of	inform
address	request
phone number	request
danish	inform
gastropub	inform
phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
viet	null
thank you good bye	thankyou
thank you good bye	thankyou
okay thank you good bye	thankyou
is it expensive	confirm
is it expensive	confirm
moderate european food	inform
whats the price range	request
whats a cheap restaurant in the west	inform
can i get swedish food	inform
what type of food is	request
is there any thing else	reqalts
i dont care	inform
what area	request
thank you good bye	thankyou
thank you good bye	thankyou
how about mediterranean food	reqalts
asian oriental	inform
and the price range	request
can i have the address and the post code please	request
i want italian food	inform
the center of town	inform
what type of food is it	request
moderate	inform
restaurant in the north	inform
thank you good bye	thankyou
is there anything else	reqalts
phone number	request
im looking for a restaurant that serves corsica food	inform
could i have a restaurant that serves asian oriental food	inform
thank you goodbye	thankyou
uh cheap restaurant serving scandinavian food	inform
sil	null
okay can i get their phone number	request
okay whats the phone number	request
uh medium	inform
good bye	bye
thank you good bye	thankyou
thank you goodbye	thankyou
im looking for a restaurant that serves	inform
im looking for a restaurant in the south part of town that serves malaysian food	inform
any	inform
any	inform
anything else	reqalts
looking for a restaurant in any area that serves irish food	inform
what is its address phone number and area	request
address	request
okay could i have the phone number and post code	request
dont care	inform
price range	request
okay how about indian food	reqalts
thank you goodbye	thankyou
phone number	request
can i have the address	request
i dont care	inform
i want a moderately priced restaurant that serves mediterranean food	inform
thank you good bye	thankyou
east	inform
noise	null
chinese food	inform
is there anything else	reqalts
great day unintelligible	ack
how about thai food	reqalts
what is the area	request
area	request
what about the address	request
are there any restaurants serving turkish food	reqalts
address	request
find me a portuguese restaurant	inform
expensive restaurant	inform
yes	affirm
thank you good bye	thankyou
west	inform
okay and whats the phone number	request
any price range	inform
thank you goodb	thankyou
address	request
thank you good bye	thankyou
breath im looking for a restaurant that serves cuban food	inform
thank you good bye	thankyou
may i have the address and phone number	request
phone number	request
uh whats the address	request
unintelligible	null
can i have the address	request
i dont care	inform
turkish	inform
address	request
doesnt matter	inform
yes mexican food	affirm
bye	bye
thank you good bye	thankyou
correct	affirm
yes	affirm
phone number	request
looking for a sea food restaurant	inform
im looking for a cheap restaurant in the south part of town	inform
asian oriental	inform
thank you good bye	thankyou
lebanese damn it just listen to me	inform
how about vietnamese food	reqalts
expensive restaurant	inform
what type of food	request
what is the address	request
any thing	inform
uh can i have the address	request
thank you good bye	thankyou
unintelligible	null
um whats the phone number	request
may i have the phone number	request
yes	affirm
thank you good bye	thankyou
chineese	inform
yes	affirm
and finally the post code	request
is it moderately priced	confirm
how about asian oriental type of food	reqalts
what is the phone number	request
asian restaurant	inform
phone number	request
thank you and good bye	thankyou
anything else	reqalts
can i have their address and phone number please	request
barbecue food	inform
breath i want a cheap restaura	inform
how about turkish food	reqalts
what is um the address and phone number	request
what about turkish	inform
chinese food	inform
im loooking for a restaurant serving vietnamese type of food	inform
post code	request
how about asian oriental	reqalts
yes	affirm
i am looking for a restaurant in the center	inform
thank you goodbye	thankyou
yes cheap restaurant	affirm
whats the address and post code	request
vietnamese	inform
im looking for a moderately priced restaurant that serves christmas food	inform
what about mediterranean	reqalts
can i have the phone number and price range	request
bye	bye
any	inform
thank you good bye	thankyou
hungarian food	inform
thank you good bye	thankyou
noise	null
repeat	repeat
is it in the west part of town	confirm
expensive restaurant	inform
what is the phone number	request
whats the address	request
whats the address	request
what is the address	request
how about portuguese food	reqalts
uh doesnt matter	inform
african	inform
in the east part of town that serves spanish food	inform
thank you good bye	thankyou
what about thai food	reqalts
anything else	reqalts
asian food	inform
thank you good bye	thankyou
is there anything else	reqalts
could i have the address and post code	request
yes	affirm
moderately priced	inform
north	inform
korean	inform
phone number	request
what about thai food	reqalts
unintelligible	null
yes id like a moderately priced restaurant	affirm
phone number	request
address and phone number	request
um that serves	null
okay can i have the address	request
may i get the address	request
phone number	request
address	request
thank you goodbye	thankyou
so	null
what is the address	request
what is the phone number	request
south part of town	inform
im looking for a cheap restaurant that serves cuban food	inform
uh i dont care	inform
cough	null
yes	affirm
korean	inform
thank you good bye	thankyou
modern european	inform
south part of town	inform
im looking for a cheap restaurant	inform
moderately priced restaurant	inform
thank you good bye	thankyou
yea	affirm
center	inform
area	request
any price range	inform
can i have the phone number	request
phone number	request
okay ah i think thatll do it thank you and goodbye	thankyou
an expensive restaurant in the south part of town	inform
can i get a cheap restaurant in the south part of town	inform
im looking for a restaurant in the west part of town	inform
what is the address	request
what is the phone number	request
what is the phone number	request
is there a chinese restaurant	confirm
okay thank you good bye	thankyou
any area	inform
european food any price	inform
how about vietnamese food	reqalts
anything else	reqalts
whats the post code	request
i dont care	inform
if theres no persian food about about chinese	inform
expensive price range	request
whats the address	request
thai food	inform
any	inform
address phone number and price range	request
is there anything else	reqalts
south	inform
sil	null
yes	affirm
it doesnt matter	inform
yes	affirm
i want to find a cheap	inform
i want a moderately priced restaurant that	inform
can i have the address	request
pan asian food	inform
thank you goodbye	thankyou
what is the address	request
what is the address	request
yes	affirm
how about spanish food	reqalts
thank you good bye	thankyou
anything else	reqalts
yea im looking for an expensive restaurant in the south part of town	inform
is that the north part of town south part of town	confirm
cheap	inform
im looking for a restaurant in the east part of town that serves belgium food	inform
postal code	request
what is the address and phone number	request
address	request
romanian food	inform
im looking for moderately priced restaurant and it should serve halal food	inform
indian food in the south part of town	inform
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
in the moderately price	inform
thank you good bye	thankyou
thank you good bye	thankyou
what type of food does the missing sock ser	request
yes	affirm
unintelligible	null
the address and phone number	request
south side of town	inform
greek food	inform
yes	affirm
phone number	request
west part of town	inform
i want to find a moderately priced restaurant and it should serve	inform
canapes	inform
im looking for a cheap spanish restaurant	inform
american	inform
and what is the price range	request
any area any price	inform
uh whats the address and phone number	request
what is the phone number	request
can i have the address	request
no spanish food	negate
expensive restaurant east part of town	inform
thank you good bye	thankyou
and the phone number	request
whats the address	request
any type of food	inform
international food	inform
no	negate
oh thank you good bye	thankyou
address	request
korean food	inform
thats fine can i get their phone number please	request
can i have the address	request
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
yes do you have one with chinese	affirm
and what type of food	request
id like to find a restaurant in the north part of town and it should serve greek food	inform
thank you good bye	thankyou
sil	null
any kind of food	inform
what kind of food	request
thank you good bye	thankyou
i dont care	inform
anything else	reqalts
and what type of food do they serve	request
is there anything else	reqalts
whats the address	request
portuguese food	inform
uh cheap moderate	inform
post code	request
mediterranean	inform
im looking for a restaurant in any area that serves swedish food	inform
thank you good bye	thankyou
afghan food	inform
i dont care	inform
looking for a restaurant in the center of town that sells french	inform
caribbean	inform
moderate	inform
yes	affirm
i need a restaurant in the west part of town	inform
thank you good bye	thankyou
north part of town	inform
what is the address and phone number	request
whats the address	request
east part of town	inform
okay thank you good bye	thankyou
postcode	request
what about italian food	reqalts
thank you good bye	thankyou
cheap jamaican	inform
address	request
what type of food do they serve	request
thank you good bye	thankyou
what is the address	request
phone number	request
what is the phone number	request
indian food	inform
is there anything else	reqalts
east part of town	inform
thank you good bye	thankyou
thank you good bye	thankyou
fucking west	inform
how about british food	reqalts
i want cantonese food	inform
chinese food	inform
doesnt matter	inform
thank you good bye	thankyou
im looking for a cheap restaurant in the south part of town	inform
whats the address	request
address please	request
thank you good bye	thankyou
i want a moderately priced	inform
i am looking for an expensive restaurant that serves	inform
is there anything else	reqalts
post code	request
expensive	inform
and the price range	request
im looking for an expensive restaurant serving kitalian food	inform
thank you good bye	thankyou
north	inform
what type of food is it	request
no asian oriental	negate
the area	request
south	inform
how about the moderate price range	reqalts
spanish	inform
okay and uh the phone number	request
what kind of food	request
thank you good bye	thankyou
italian	inform
thank you good bye	thankyou
thank you good bye	thankyou
spanish food	inform
and their phone number	request
unintelligible	null
thank you good bye	thankyou
dont care	inform
no im looking for a cheap price range in the east part of town	negate
thank you good bye	thankyou
what is the address	request
thank you good bye	thankyou
thank you goodbye	thankyou
indian food	inform
how much is the food	request
south	inform
okay i need the address	request
venetian	inform
catalonia food	inform
thank you goodbye	thankyou
anything	inform
postcode	request
chinese food	inform
swedish food	inform
inaudible	null
any part	inform
what is the address	request
is there anything else	reqalts
im looking for a restaurant in any area that	inform
thank you good bye	thankyou
thank you good bye	thankyou
north	inform
may i have the phone number	request
steak house	inform
no	negate
unintelligible	null
i dont care	inform
okay bye	bye
phone number	request
is it cheap	confirm
can i have the address phone number and post code	request
yes	affirm
noise im looking for a restaurant serving vegetarian food	inform
good bye	bye
how about a restaurant that serves french food	reqalts
price range	request
what is the address	request
polynesian	inform
no	negate
what is the phone number and address	request
thank you	thankyou
thank you good bye	thankyou
noise	null
thank you good bye	thankyou
the south side	inform
the type of food	request
noise	null
yes	affirm
phone number	request
hi im looking for a place that serves scandinavian food	hello
can i have the phone number and the type of food	request
any kind of food id like a cheap restaurant	inform
swedish	inform
yes	affirm
no in the south part of town	negate
what is the post code	request
noise	null
vietnamese food in any price range	inform
whats the address	request
phone number and post code	request
what is the address please	request
address	request
phone number	request
thank you good bye	thankyou
may i get the address and restaurant and	request
venetian	inform
yes	affirm
whats the address phone number and price range	request
what about korean food	reqalts
dont care	inform
im looking for a cheap restaurant that serves belgian food	inform
thai type food	inform
doesnt matter	inform
yes	affirm
is there a restaurant in the west part of town that serves vietnamese food	reqalts
thai food	inform
chinese food	inform
i dont care	inform
post code	request
noise	null
id like	null
italian	inform
ooh thank you good bye	bye
is there anything else	reqalts
moderate	inform
im looking for a restaurant in the east part of town serving chinese food	inform
what is the address and phone number	request
i want a turkish restaurant	inform
could you repeat that	repeat
how about asian oriental	reqalts
phone number	request
east	inform
looking for a restaurant in the west part of town	inform
north	inform
phone number	request
yes	affirm
what type of food do they serve	request
telephone	request
oh where is it	request
phone number	request
what is the address	request
center area	inform
what is the phone number	request
i dont care	inform
thank you good bye	thankyou
can i have the address	request
noise	null
yes	affirm
i dont care	inform
anything else	reqalts
yes	affirm
is there anything else	reqalts
im looking in the south of the town	inform
yes	affirm
opean	null
vietnamese	inform
anything else	reqalts
im looking for portuguese food	inform
thank you good bye	thankyou
portuguese	inform
any part	inform
moderate	inform
what is the phone number	request
price	request
what about italian food	reqalts
yes	affirm
spanish food	inform
i want a moderately priced restaurant in the east part of town	inform
yes	affirm
yes	affirm
bye	bye
im looking for an expensive restaurant in the south part of town	inform
noise	null
anything else	reqalts
what is the address	request
moroccan	inform
how about portuguese food	reqalts
area	request
i need a restaurant	inform
and the post code	request
thank you good bye	thankyou
thank you good bye	thankyou
thai food	inform
im looking for a restaurant in the east part of town	inform
what kind of food does it serve	request
address	request
whats the phone number	request
address	request
address	request
system saying hello welcome	null
what area	request
cheap	inform
uh italian	inform
im looking for a restaurant in the east part of town that serves canapes	inform
thank you good bye	thankyou
phone number	request
whats the post code	request
noise phone number	request
australian	inform
any	inform
yea	affirm
right in the south side of town though	affirm
a cheap restaurant in the west part of town	inform
could i have the address phone number and price range please	request
any	inform
yes	affirm
i dont care about the price	inform
what is the telephone number	request
any type of food	inform
east part	inform
noise thank you goodbye	thankyou
thank you good bye	thankyou
what is the address	request
im looking for a moderately priced restaurant in the east part of town	inform
address	request
indian	inform
east	inform
i dont care	inform
unintelligible	null
thank you goodbye	thankyou
how about vietnamese food	reqalts
im looking for a restaurant on the east part of town that serves scandinavia food	inform
thank you bye	thankyou
what is the phone number	request
any kind	inform
and the post code	request
yes	affirm
phone number	request
moderate priced	inform
thank you goodbye	thankyou
i want a basque food restaurant	inform
thank you good bye	thankyou
thai food	inform
thank you good bye	thankyou
i need a cheap restaurant that serves christmas food	inform
thank you good bye	thankyou
unintelligible	null
what is the phone number	request
unintelligible	null
hungarian food	inform
how about international	reqalts
can i have the address	request
thank you good bye	thankyou
any	inform
phone number	request
thank you good bye	thankyou
what is the address and phone number	request
moroccan food	inform
are there mediterranean restaurants in the center of town	inform
i dont give a fuck if hk fusion serves chinese food im looking for thai food	inform
address	request
thanks us	thankyou
thank you good bye	thankyou
id like an expensive restaurant	inform
french	inform
thank you good bye	thankyou
yes	affirm
east	inform
japanese	inform
thank you good bye	thankyou
eritrean food noise	inform
phone number	request
can i get the post code	request
i need a restaurant serving turkish food	inform
west	inform
is there anything else	reqalts
right	affirm
phone number	request
it doesnt matter	inform
yes	affirm
thank you good bye	thankyou
asian oriental	inform
thank you goodbye noise thank you goodbye	thankyou
what is the address phone number and price range	request
how about vietnamese food	reqalts
price range	request
tuscan food	inform
thank you good bye	thankyou
it doesnt matter	inform
thank you good bye	thankyou
east	inform
danish	inform
give me the address phone number and price range	request
anything else	reqalts
the address	request
no	negate
and the phone number	request
address	request
anything else	reqalts
post code	request
food	inform
breath malaysian food	inform
any	inform
yes	affirm
any	inform
dont care	inform
unintelligible	null
thank you good bye	thankyou
what kind of food do they have there	request
whats their address	request
north part of town	inform
yes	affirm
moderately priced	inform
moderate	inform
expensive restaurant in the east of town	inform
okay can i get the address	request
east	inform
can i have the address	request
yes	affirm
moderate	inform
im looking for a moderate priced restaurant in the south part of	inform
portuguese food	inform
address	request
unintelligible hello	hello
that serves unintelligible	null
whats the price range please	request
anything else	reqalts
area	request
any price range	inform
thank you goodbye	thankyou
could i have the area please	request
spanish	inform
italian food	inform
and whats the other one	null
go back	repeat
cheap price range	inform
address	request
doesnt matter	inform
whats the post code	request
and the address	request
could i get their phone number	request
french	inform
im looking for a italian restaurant in east part of town	inform
are there any other restaurants	reqalts
west part of town	inform
what is the address phone number and price range	request
how about indian food	reqalts
yes	affirm
south of town	inform
yes spanish food	affirm
any	inform
south	inform
uh yes can i get the address	affirm
address	request
thank you good bye	thankyou
yes	affirm
noise	null
address	request
im looking for a cheap restaurant in the north part of town	inform
hello im looking for a moderately priced restaurant in thr	hello
can i get the address and phone number	request
anything else	reqalts
id like a restaurant that serves asian food	inform
vietnamese food	inform
it doesnt matter	inform
thank you good bye	thankyou
thank you good bye	thankyou
how about asian oriental	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
it doesnt matter	inform
polynesian food	inform
wait noise	null
thank you good bye	thankyou
thank you good bye	thankyou
breath hi im looking for a danish food	hello
thank you good bye	thankyou
thank you good bye	thankyou
hi im looking for a cheap restaurant with lebanese food	hello
chinese food	inform
i dont care	inform
i need a restaurant in the west part of town	inform
south	inform
how about korean food	reqalts
hi noise	hello
and the phone number	request
sil	null
halo food	inform
phone number	request
barbecue	inform
phone number	request
can i have the address	request
seafood	inform
address	request
i dont care	inform
what about the address	request
expensive	inform
the price range	request
italian	inform
and the phone number	request
noise i want to find a restaurant that ser	inform
restaurant in the east part of town japanese	inform
noise	null
thank you	thankyou
east	inform
um anything else	inform
can you repeat the phone number and address please	request
how about indian food	reqalts
im looking for a restaurant	inform
whats the phone number	request
mexican food	inform
how about uh gastropub	reqalts
post code	request
uh it doesnt matter	inform
restaurant	inform
polynesia food	inform
how about tha	null
sil	null
canapes	inform
okay uh what about the other	null
could i have the phone number and post code please	request
cheap restaurant	inform
thank you good bye	thankyou
portuguese food	inform
address	request
italian food cheap restaurant	inform
anything else	reqalts
thank you good bye	thankyou
sil	null
vietnamese	inform
find a restaurant serving cuban food	inform
it doesnt matter	inform
no	negate
no	negate
and their phone number	request
what about gastropub	reqalts
and the address	request
whats the address	request
yes	affirm
phone number	request
thank you good bye	thankyou
it doesnt matter	inform
anything else	reqalts
i need a restaurant in the east part of town that serves creative	inform
any where	inform
yes	affirm
moderately priced food	inform
can i get the number	request
thank you good bye	thankyou
price range	request
okay how about european food	reqalts
vietnamese food	inform
american	inform
uh okay how about indian food in the east part of town	reqalts
any price range	inform
international food	inform
whats the phone number	request
how bout asian oriental type of food	reqalts
good bye	bye
uh yes i need the north part of town	affirm
address	request
moderately priced restaurant	inform
thank you good bye	thankyou
im looking for an expensive restaurant in the east of town	inform
okay thank you good bye	thankyou
the address	request
whats the phone number	request
im looking for african food	inform
can i have the phone number	request
thank you goodbye	thankyou
yes	affirm
indian food	inform
whats the address	request
whats the phone number	request
whats the phone number	request
i dont care	inform
any	inform
thank you good bye	thankyou
vietnamese food	inform
address	request
is there anything else	reqalts
serve hello food	hello
italian	inform
european	inform
whats the phone number	request
the west side	inform
thank you good bye	thankyou
barbecue food	inform
thank you goodbye	thankyou
expensive french restaurant	inform
i dont care	inform
thank you good bye	thankyou
thank you good bye	thankyou
good bye	bye
i am looking for a restaurant in the west part of town	inform
is there anything else besides golden wok	reqalts
lebanese food	inform
moderate	inform
phone number	request
a moderately priced restaurant	inform
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
i dont care	inform
the west part of town	inform
i dont care	inform
traditional food	inform
in west part of town	inform
it should serve french food	inform
thai food	inform
thank you goodbye	thankyou
whats the phone number and post code	request
asian oriental	inform
yes	affirm
and whats their phone number	request
im looking for corsica food noise	inform
any price range	inform
what is the phone number	request
i would like to find an expensive restaurant that serves corsica food	inform
thank you good bye	thankyou
yes	affirm
what is the phone number	request
thank you good bye	thankyou
address	request
cheap restaurant in th east part of town	inform
knocking	null
i want a restaurant in the north part of town that serves moroccan food	inform
thai food	inform
can i get the address and phone number and post code	request
indian food	inform
the west part of town	inform
restaurant center spanish food	inform
okay how about indian food	reqalts
what is the address	request
price range	request
vietnamese	inform
any	inform
im looking for eritrean food	inform
can i get the phone number	request
im looking for a moderately	inform
im looking for a restaurant serving asian oriental food	inform
no	negate
indian	inform
japanese food	inform
anything else	reqalts
is there any restaurants that serve indian food	reqalts
thank you good bye	thankyou
moderate	inform
i need a cheap restaurant in the south part of town	inform
im looking for an expensive restaurant in the south part of	inform
spanish	inform
thank you goodbye	thankyou
phone number	request
yes	affirm
south	inform
phone number	request
spanish	inform
phone number	request
spanish	inform
indian food	inform
is there anything else	reqalts
thank you goodbye	thankyou
portuguese food	inform
cheap	inform
whats the address and the phone number	request
yes	affirm
i dont care	inform
phone number	request
and the post code of the venue	request
thank you good bye	thankyou
what is the post code	request
whats the address	request
malaysian food	inform
im looking for seafood	inform
what is the address	request
anything else	reqalts
uh whats the phone number	request
unintelligible	null
post code	request
thank you goodbye	thankyou
italian	inform
italian	inform
the phone number	request
what is the address	request
australian food	inform
thank you good bye	thankyou
address	request
cheap	inform
looking for a cheap restaurant that serves steak house food	inform
thank you good bye	thankyou
address	request
yes	affirm
expensive	inform
cuban food	inform
phone number	request
expensive restaurant south part of town	inform
phone number	request
french	inform
okay can i have the rest of the address for da vinci	request
and the phone number	request
chinese food	inform
whats the post code	request
north american food	inform
ye	affirm
what about italian food	reqalts
can i get the address	request
noise	null
thank you good bye	thankyou
thank you good bye	thankyou
im looking for a world food restaurant in the east part of town	inform
restaurant in central	inform
i want a restaurant in the unintelligible that serves belgium food	inform
yes	affirm
any range	inform
asian oriental	inform
thank you good bye	thankyou
whats the address	request
restaurant south	inform
address	request
yes	affirm
is it moderate priced	confirm
noise	null
thank you good bye	thankyou
may i have the address and phone number please	request
could i have the address please	request
sil	null
cheap restaurant	inform
im looking for an expensive restaurant in the east part of town	inform
world food	inform
and the post code	request
thank you good bye	thankyou
indian type food	inform
yes	affirm
sil	null
what about a modern europene type of food	reqalts
i dont care	inform
thank you good bye	thankyou
whats their phone number	request
british food	inform
could i have the address and price range please	request
child	null
noise	null
west	inform
any	inform
can i get tuscan foo	inform
address	request
address	request
any area	inform
eritrean	inform
moderately priced	inform
their price range	request
spensive	inform
spanish	inform
thank you goodbye	thankyou
im looking for an expensive restaurant serving portuguese foo	inform
bye	bye
vietnamese food	inform
uh id like a cheap restaurant in the	inform
no	negate
korean	inform
could you get me the phone number	request
how about korean food	reqalts
could i have the address please	request
what kind of food	request
phone number	request
dont care	inform
east	inform
phone number	request
phone number	request
do you have the address	request
vietnamese food	inform
thank you good bye	thankyou
can i have a caribbean food	inform
thank you good bye	thankyou
sil	null
a restaurant in the center of town serving carraibean food	inform
french food any part of town	inform
im looking for an moderately restaurant and it should be in the south part of town	inform
phone number and post code	request
doesnt matter	inform
thank you good bye	thankyou
danish	inform
thank you good bye	thankyou
what is the address	request
may i have its address	request
what is the address	request
what area	request
address	request
pan asian food	inform
expensive french	inform
thank you good bye	thankyou
okay thank you good bye	thankyou
what is the address	request
thai food	inform
eritrean	inform
west	inform
can i have the phone number	request
what is the address	request
any type of food	inform
chinese	inform
indian	inform
im looking for bistro food in the center of town	inform
i dont care	inform
address and phone number	request
im looking for a restaurant serving vietnamese food	inform
what is the price range	request
what is the phone number	request
portuguese food	inform
im looking for a restaurant in the north part of town and it should serve cata	inform
food	inform
correct	affirm
what is the phone number	request
european food	inform
indian food	inform
and the area	request
what are the price ranges available	request
phone number	request
thank you good bye	thankyou
north part of town	inform
id like an expensive restaurant in the east part of town	inform
yes	affirm
uh no thats it thank you and good bye	negate
cheap	inform
thank you good bye	thankyou
no	negate
looking for a moderately priced restaurant in the east part of town	inform
what type of food	request
what european food	inform
cheap restaurant	inform
sil	null
thank you good bye	thankyou
what is the phone number and post code	request
thank you good bye	thankyou
good bye	bye
um portuguese	inform
cheap	inform
looking for cheap barbecue food	inform
breath okay how about thai food	ack
yes	affirm
no	negate
i would like portuguese food	inform
can i have the address and the phone number of the venue	request
moderate	inform
what is the phone number	request
im looking for an expensive restauran	inform
phone number	request
okay thank you bye	thankyou
im looking for cheap food	inform
mediterranean	inform
thank you good bye	thankyou
address	request
im looking for a restaurant in any area that	inform
noise	null
whats the phone number	request
thank you good bye	thankyou
find me an expensive restaurant in the south part of town	inform
what is the address	request
no	negate
moderate	inform
what area	request
could i get their address and phone number	request
yea i want indian food	affirm
can i have irish food	inform
expensive restaurant east part of town	inform
whats the post code	request
cough	null
may i have the address phone number and postcode	request
thank you good bye	thankyou
any	inform
next	reqalts
thank you goodbye	thankyou
yes	affirm
yes	affirm
thank you good bye	thankyou
is there anything else	reqalts
i dont care	inform
is there anything else	reqalts
south part of town	inform
belgium food	inform
south	inform
can i have the address and the	request
any	inform
thank you good bye	thankyou
south part of town persian food	inform
east	inform
korean	inform
thank you good bye	thankyou
unintelligible	null
thank you goodbye	thankyou
thank you bye	thankyou
whats the phone number	request
address	request
may i have its address	request
what about us	null
okay show me the address	request
area	request
singapore	inform
address phone number postcode	request
i dont care	inform
danish food	inform
anything else	reqalts
turkish food	inform
what is the phone number	request
and the post code	request
west	inform
no south part of town	negate
how about indians	reqalts
what type of food	request
austria asian restaurant in the center of town	inform
no	negate
afghan food	inform
serve kosher food	inform
what is the phone number	request
cuban	inform
i want to find a restaurant that serves french food	inform
thank you good bye	thankyou
the west part of town id like a cheap restaurant	inform
area	request
im looking for a moderately priced restaurant that serves international	inform
and price range	request
is there anything else	reqalts
french food	inform
malaysian food	inform
whats the address	request
phone number	request
india	inform
could i get their phone number please	request
is it what price range	request
chinese food	inform
how about asian oriental	reqalts
corsica	inform
any	inform
what is the address and phone number	request
how about indian	reqalts
thank you good bye	thankyou
im looking for mediterranean food	inform
thank you good bye	thankyou
okay and whats their phone number please	request
address and phone number	request
thank you good bye	thankyou
any type	inform
thank you good bye	thankyou
thank you goodbye	thankyou
yes	affirm
cheap restaurant in west part of town	inform
okay thank you and good bye	bye
yes	affirm
im looking for a cheap restaurant in the east part of town	inform
whats the address	request
whats the address	request
i wanted moderately priced	inform
thank you	thankyou
um cheap	inform
moderately priced restaurant serving indian food	inform
noise	null
thank you good bye	thankyou
no	negate
indonesian food	inform
looking for thai food	inform
whats the address	request
thank you goodbye	thankyou
price range	request
right	affirm
thank you goodbye	thankyou
dont care	inform
no im looking for asian oriental	negate
im looking	null
