in the south part of town	inform
any part of town	inform
phone number and post code	request
im looking for asian oriental food	inform
phone number	request
thank you goodbye	thankyou
any	inform
east	inform
im looking for a restaurant that serves bistro food in the center of	inform
im looking for a restaurant in the west part of town	inform
can i have the address	request
moderately priced	inform
thank you good bye	thankyou
the address and phone number	request
modern european food	inform
what is the are	request
and the phone number	request
dont care	inform
what is the phone number	request
cantonese	inform
any type of food	inform
thank you goodbye	thankyou
i want an irish restaurant thats expensive	inform
for a restaurant in any area with international food	inform
thank you good bye	thankyou
modern european	inform
good bye	bye
im looking for a moderately prices restaurant	inform
im looking for a chinese restaurant	inform
i dont care	inform
can i have the phone number	request
noise west	inform
may i know more about the area	request
do you have anything else	reqalts
yea	affirm
unintelligible	null
im looking for something cheap	inform
what is the address and post code	request
i dont care	inform
thank you good bye	thankyou
italian	inform
thank you goodbye	thankyou
south part of town	inform
can i have the phone number and the type of food	request
i dont care	inform
phone number	request
moderately priced any foo	inform
chinese food	inform
sil	null
phone number	request
whats the post code noise	request
hungarian food	inform
north	inform
yes	affirm
restaurant that serves can canapes food	inform
i would like to find a moderately priced restaurant in the east part of	inform
breath thank you goodbye	thankyou
i am looking for a restaurant in the moderate price range that serves russian	inform
thank you goodbye	thankyou
yes	affirm
european food	inform
thank you good bye	thankyou
what is the address and phone number	request
thank you good bye	thankyou
address	request
whats the code	null
im looking for a cheap restaurant on the north side of town	inform
are there any restaurant serving corsica food	reqalts
is there an expensive restaurant serving thai food	inform
address	request
the phone number	request
asian oriental	inform
is there one serving	null
indian food west part of town	inform
yes	affirm
spanish food	inform
whats the address phone number and post code	request
singaporean food	inform
cheap restaurant in the north part of town	inform
can i have the address	request
looking for thai food	inform
west	inform
yes	affirm
moderately	inform
any area	inform
thank you good bye	thankyou
italian food	inform
okay can i have the phone number	request
what is the post code	request
what is the phone number and post code	request
what price range	request
dont care	inform
what about italian food	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
dont care	inform
thank you good bye	thankyou
what type of food do they have	request
what is the address	request
i dont care	inform
address	request
how about indian food	reqalts
dont care	inform
yes	affirm
moderately priced restaurant	inform
phone number	request
i need	null
looking for a place that serves whole worl	null
malaysian	inform
im looking for tuscan food	inform
what area is it in	request
ok if there is no restaurant serving indonesian food how about a restaurant serving chinese food	reqalts
hello im looking for a cheap	hello
expensive	inform
phone number	request
what is their address	request
are there any restaurants in the south part of town that are expensive	reqalts
inexpensive	inform
no thank you good bye	negate
shit served swiss food	inform
phone number	request
thank you good bye	thankyou
unintelligible	null
whats the address	request
i want to find a moderately	inform
is there greek food	inform
do they have turkish food	confirm
what is the phone number	request
cheap	inform
serving christmas food	inform
unintelligible food	inform
any	inform
phone number	request
yes	affirm
and the phone number	request
hi im looking for a restaurant that serves vegetarian food	hello
basque	inform
may i have the phone number	request
phone number	request
whats the	null
part of town	request
thank you good bye	thankyou
okay thank you good bye	thankyou
i need chinese food	inform
phone number	request
and at the gastropub	inform
jamaican	inform
is there anything else	reqalts
i dont care	inform
how about korean food	reqalts
good bye	bye
ok i would like to find a restaurant that serves italian food	inform
goodbye	bye
it should serve fusion food	inform
and can i have the phone number and ah the area where it is	request
im looking for a cheap restaurant and it should be in the north part of town	inform
im looking for a cheap restaurant in the east part of town	inform
moderate	inform
phone number and post code	request
and whats the phone number	request
north american	inform
thank you good bye	thankyou
what is the address	request
address	request
expensive	inform
phone number	request
phone number	request
gastropub	inform
whats the address	request
is there anything else	reqalts
is there anything else	reqalts
italian food	inform
thank you good bye	thankyou
thank you good bye	thankyou
is there a restaurant in the north part of town that serves indian food	reqalts
pan asian food	inform
hello	hello
right	affirm
im looking for a restaurant in the north part of town that serves caribbean food	inform
no	negate
sil	null
you know thai thai food	inform
i dont care	inform
thank you good bye	thankyou
thank you goodbye noise	thankyou
sil	null
i would like malaysian food in the center part of	inform
indian food	inform
caribbean foo	inform
curry prince address and phone number	request
i dont care	inform
any area	inform
what is the phone number	request
moderately priced	inform
noise can i get the address and phone number	request
ad	null
alright so im very good thanks good bye	bye
alright can i get chinese food	inform
unintelligible	null
thank you good bye	thankyou
indian food	inform
whats the phone number	request
thank you goodbye	thankyou
thai food	inform
any kind	inform
how about french food	reqalts
anything else	reqalts
whats the phone number	request
the south part of town	inform
ye	affirm
wrong	deny
phone number	request
okay whats the address	request
type of food	request
yea	affirm
the turkiesh	inform
okay and ah can i get their phone number please	request
what is the phone number	request
cool whats the phone number	request
how about indian food	reqalts
is it in the south part	confirm
yes	affirm
address	request
thank you good bye	thankyou
unintelligible	null
italian food	inform
cheap restaurant	inform
and the phone number	request
phone number	request
what about italian food	reqalts
thank you good bye	thankyou
doesnt matter	inform
thank you	thankyou
expensive	inform
i dont care	inform
east part	inform
thank you good bye	thankyou
thank you good bye	thankyou
indonesian	inform
tuscan food	inform
moderately priced	inform
i dont care	inform
any	inform
address	request
im looking for a restaurant that serves african food	inform
i dont care	inform
okay thank you good bye	thankyou
yes	affirm
what type of food	request
uh thank you good bye	thankyou
and what type of food	request
yea	affirm
and what type of food	request
noise	null
whats the phone number	request
what part of town	request
thank you goodbye	thankyou
how about italian food	reqalts
what is the phone number	request
do you have the phone number	request
what type of food does the venue	request
thank you good bye	thankyou
north american food	inform
find me a cheap vietnamese restaurant	inform
hi i am looking for restaurant in the west part of town that serves danish food	hello
basque	inform
what is the phone number	request
doesnt matter	inform
how about european food	reqalts
im looking for an expensive restaurant and it should be in the south part of town	inform
north american	inform
italian food	inform
is there anything else	reqalts
yes	affirm
whats the address	request
indian	inform
i dont care	inform
i want something in the south part of town	inform
im looking for cheap restaurants in the north part of town	inform
dont care	inform
south part of town	inform
thank you good bye	thankyou
address	request
how about a korean restaurant	reqalts
and address	request
in the west part of town	inform
and whats their post code	request
what is the postcode	request
thank you good bye	thankyou
any	inform
any	inform
halal food	inform
thank you good bye	thankyou
yes	affirm
i want the center of town	inform
restaurant south	inform
thank you good bye	thankyou
sil	null
i want to find a cheap	inform
thank you	thankyou
what is the price range	request
any	inform
and whats the postcode	request
any	inform
noise looking for an expensive restaurant in the south part of town	inform
serving european food	inform
i want a polynesian restaurant in the north part of town	inform
none	null
thank you good bye	thankyou
british food	inform
im looking for moderately priced restaurant in the north part of town	inform
korean	inform
romanian food	inform
how about british food	reqalts
any part of town	inform
is there another alternative	reqalts
is it cheap	confirm
phone number	request
sil	null
address	request
whats the phone number	request
okay and can i have their phone number	request
is there anything else	reqalts
okay can i have the address and post code please	request
is there anything else	reqalts
european	inform
thai	inform
african food	inform
thank you good bye	thankyou
id like to know the phone number	request
i dont care	inform
european	inform
hi im looking for a moderately priced restaurant in the west part of town	hello
something moderately priced	inform
right	affirm
im looking for thai food	inform
any	inform
any	inform
italian	inform
mexican	inform
expensive restaurant in the south part of town	inform
noise i would like to find a moderately priced restaurant in the south of town	inform
thank you	thankyou
cheap in the west part of town	inform
phone number	request
how about chinese food	reqalts
what type of food do they serve	request
that serves romanian food	inform
im looking for a moderately priced restaurant in the north part of town	inform
thank you good bye	thankyou
thank you good bye	thankyou
yes	affirm
how about one that serves british food	reqalts
portuguese food	inform
thank you good bye	thankyou
singapore	inform
thank you goodbye	thankyou
how about indian food	reqalts
spanish	inform
im looking for a cheap restaurant in the west part of town	inform
chinese	inform
thank you good bye	thankyou
breath id like to find a moderately priced restaurant in the west part of	inform
is there anything else	reqalts
can i have the address please	request
phone number	request
unintelligible	null
what is the address	request
is there anything else	reqalts
thank you good bye	thankyou
phone number	request
what is the address	request
i need a cheap restaurant	inform
any part	inform
price range	request
thank you good bye	thankyou
it does not matter	inform
yes	affirm
okay uh how bout turkish	inform
what is the price range	request
whats the address	request
looking for a restaurant in the north part of town	inform
expensive price range	request
what is the address and phone and postal code	request
thank you good bye	thankyou
okay and whats the price range	request
id like a portuguese restaurant	inform
thank you good bye	thankyou
thank you good bye	thankyou
noise	null
thank you good bye	thankyou
noise	null
and the price range	request
what about the post code	request
address and phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
any price range	inform
i dont care	inform
looking for a cheap restaurant in the west part of town	inform
chinese	inform
address	request
thank you good bye	thankyou
wrong	deny
i dont care	inform
phone number	request
what is the phone number	request
i dont care	inform
what is the address	request
can i have the address	request
moderate	inform
address	request
sorry	null
i need thai food	inform
thank you good bye	thankyou
thank you good bye	thankyou
east	inform
it doesnt matter	inform
i would like to find a moderately priced restaurant	inform
i dont care	inform
and the address	request
sil	null
is there anything else	reqalts
center	inform
spanish	inform
british food	inform
british type	inform
i dont care	inform
the address	request
uh any part of town	inform
restaurant	inform
polynesian food	inform
can i get the address and phone number and post code	request
no id like cheap restaurant in the west part of town	negate
and the telephone number	request
address	request
what is the phone number and price range	request
uh i want a restaurant that serves international food	inform
anything else	reqalts
what is the phone number	request
thank you goodbye	thankyou
malaysian	inform
yes	affirm
okay thank you	thankyou
no lebanese how do you say it	negate
address	request
thank you goodbye	thankyou
thank you good bye	thankyou
and whats the price range	request
in the west part	inform
im looking for a moderately priced restaurant in the east part of town	inform
scandinavian food	inform
thank you good bye	thankyou
breathing	null
thank you goodbye	thankyou
is the one that serves indian food	inform
english food	inform
im looking for a sea food restaurant	inform
expensive restaurant in the south part of town	inform
yes	affirm
does not matter	inform
phone number	request
im looking for a moderately priced restaurant	inform
thank you	thankyou
catalan	inform
how about indian food	reqalts
yes	affirm
oh good whats the address	request
east	inform
thank you good bye	thankyou
yes	affirm
cheap	inform
im looking for a moderately priced restaurant that serves greek foo	inform
yes	affirm
expensive price range	request
yes	affirm
thank you good bye	thankyou
good bye	bye
thank you good bye	thankyou
north	inform
unintelligible	null
what is the area	request
sil	null
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
what type of food	request
doesnt matter	inform
phone number	request
thank you goodbye	thankyou
thank you good bye	thankyou
phone number	request
what is the price range	request
is there another restaurant	reqalts
um cheap	inform
what is the phone number	request
anything else	reqalts
moderate price	inform
thank you good bye	thankyou
is there anything else	reqalts
noise	null
thank you good bye	thankyou
yes	affirm
whats the address	request
uh whats the address	request
pan asian food	inform
uh im looking for a moderately priced restaurant	inform
good bye	bye
is there anything else	reqalts
phone number	request
asian food in the north part of town	inform
okay cool thank you good bye	bye
okay	null
middle	inform
yes	affirm
east	inform
thank you good bye	thankyou
what type of food	request
whats the address	request
american	inform
im looking for a cheap restaurant in the north part of town	inform
thank you good bye	thankyou
any	inform
address	request
danish	inform
im looking for an expensive restaurant	inform
cheap restaurant in the west part of town	inform
i need to find a restaurant in the west part of town	inform
im looking for a restaurant that serves polynesian food	inform
what is the address	request
how about modern european type of food	reqalts
wrong	deny
thank you good bye	thankyou
whats the post code	request
phone number	request
and whats the price range	request
phone number	request
and phone number	request
thank you good bye	thankyou
thank you good bye	thankyou
im looking for a restaurant in the center serving	inform
cheap	inform
what is the phone number	request
sil	null
what is the price	request
moderate ly	inform
breath unusual food	inform
cheap restaurant	inform
im looking for a cheap restaurant serving pan as	inform
phone number	request
thank you goodbye	thankyou
noise	null
the address phone number and post code	request
what is the price range	request
address	request
what is the address	request
im looking for a moderately priced restaurant	inform
catalan	inform
any	inform
address	request
okay	null
address	request
and the post code	request
dont care	inform
what is the address	request
thai food	inform
european food	inform
thank you good bye	thankyou
any	inform
thank you good bye	thankyou
expensive	inform
catalan food	inform
what area	request
i dont care	inform
whats the address	request
im looking for thai food	inform
yes	affirm
a cheap restaurant in the south part of town	inform
unintelligible	null
thank you good bye	thankyou
thai food	inform
east part of town	inform
south	inform
is it serving portuguese food	confirm
address	request
what type of food do they serve	request
is there anything else	reqalts
id like a moderately priced restaurant that serves	inform
whats the post code	request
what about a restaurant that serves vietnamese	inform
thank you good bye	thankyou
no	negate
is there anything else	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
awesome um whats the number	request
what is the address phone number and post code	request
phone number again	request
im looking for a restaurant serving european food	inform
system	null
phone number	request
south	inform
im looking for a cheap restaurant in the west part of town	inform
lebanese damn it just listen to me	inform
european food	inform
thank you good bye	thankyou
expensive	inform
thai food	inform
vietnamese type of food	inform
thank you good bye	thankyou
doesnt matter	inform
thank you	thankyou
thank you	thankyou
phone number	request
moderately priced restaurant	inform
asian oriental food	inform
looking for a restaurant in the north of town	inform
address	request
how about spanish food	reqalts
whats the phone number	request
east	inform
any of those things	inform
swedish food	inform
looking for a moderately priced restaurant	inform
west part of town	inform
uh no	negate
south	inform
phone number	request
okay thank you and good bye	bye
yes	affirm
does it serve gastropub	confirm
whats the address	request
serves british food	inform
anything else	reqalts
now	null
i need a moderately priced restaurant in the north part	inform
north american	inform
expensive	inform
unintelligible	null
thank you goodbye	thankyou
yes	affirm
phone number	request
moderate	inform
im looking for a cheap restaurant in the north part of town	inform
an address	request
thank you good bye	thankyou
address	request
thank you good bye	thankyou
mediterranean	inform
good bye	bye
noise	null
and whats the address	request
any price range	inform
im looking for french food	inform
what is the address	request
yes	affirm
whats their address	request
ye	affirm
indian type of food	inform
the north part of town	inform
what is prezzos address	request
im looking for an expensive restaurant	inform
thank you good bye	thankyou
may i have the phone number	request
thai	inform
im looking for a moderately priced restaurant in the south part of town	inform
any	inform
yeah	affirm
moderately priced restaurant	inform
address	request
yes	affirm
is there another restaurant	reqalts
the address	request
okay	null
yes	affirm
italian	inform
yes a moderately priced restaurant	affirm
the phone number	request
type of food	request
any	inform
could i have its address	request
i want a moderate priced restaurant in the south of town	inform
whats the address	request
s	null
downtown	inform
what is the address	request
cheap restaurant south part of town	inform
part of town	request
french food	inform
looking for a cheap restaurant in the north part of town	inform
vietnamese	inform
i want to find a restaurant in the west part of	inform
address	request
what is the address	request
phone number	request
thank you good bye	thankyou
how about korean food	reqalts
what is the phone number	request
how about portuguese food	reqalts
what is the phone number	request
hello	hello
um medium price range	inform
im looking for a cheap restaurant in the north part of town	inform
food	inform
any price range	inform
address	request
what is the address and post code	request
whats the address	request
thank you good bye	thankyou
and the post code	request
indian food	inform
good bye	bye
price range	request
um i need a vietnamese restaurant in any price range	inform
phone number	request
what is the address and the type of food	request
whats the address and phone number	request
dont care	inform
type of food does pizza hut serve	request
phone number	request
thank you good bye	thankyou
um breath	null
thank you good bye	thankyou
are there any others	reqalts
i want a cheap restaurant in the west part of town	inform
post code	request
european food	inform
indian food in the west part of town	inform
spanish food	inform
moderately priced	inform
south	inform
the west part of town	inform
cheap	inform
can i have the address	request
and their address and phone number	request
whats the address	request
any price range	inform
do you have chinese food	inform
im looking for	inform
thank you good bye	thankyou
im looking for a cheap restaurant that serves vietnamese food	inform
thank you good bye	thankyou
thank you good bye	thankyou
center	inform
next	reqalts
thai food	inform
thank you good bye	thankyou
price range	request
expensive	inform
no im looking for asian oriental	negate
whats another one	reqalts
cheap restaurant west part of town	inform
thank you good bye	thankyou
gastro pub food	inform
what type of food do they serve	request
and the address	request
im looking for a restaurant in the center part of town that serves unusual food	inform
how about vietnamese food	reqalts
phone number	request
belgium food	inform
eritrean	inform
yes	affirm
no	negate
i want to find a cheap restaurant	inform
doesnt matter	inform
that serves viet	null
east	inform
anything	inform
good food	inform
uh doesnt matter	inform
noise okay	null
whats the address	request
whats the price range	request
west part of town cuban food	inform
thai food	inform
could i have the address phone number and area	request
may i have the address please	request
thank you good bye	thankyou
thank you goodbye	thankyou
thank you good bye	thankyou
noise	null
traditional	inform
whats the address	request
noise	null
inaudible	null
thank you good bye	thankyou
noise	null
asian	inform
does it serve canapes food noise	confirm
anything else	reqalts
how about the phone number	request
address	request
i need a restaurant that serves turkish food	inform
i want to find a moderately priced restaurant	inform
thank you good bye	thankyou
yes im looking for a	affirm
thai food	inform
thank you good bye	thankyou
im looking for singaporean food	inform
european	inform
is there anything else	reqalts
french food	inform
whats the phone number	request
dont care	inform
thank you goodbye	thankyou
modern european food	inform
thank you have a good day	thankyou
phone number	request
what is the price range	request
dont care	inform
can i have a mexican restaurant	inform
im looking yes a restaurant in the east of town	affirm
center	inform
any	inform
any part of town	inform
british food	inform
address	request
chinese restaurant in the south part of town	inform
okay thank you	thankyou
center	inform
phone number	request
phone number	request
medium	null
chinese	inform
can i get the phone number	request
what is the phone number	request
phone number	request
south	inform
is there anything else	reqalts
anything else	reqalts
i dont care	inform
what is the address and phone number	request
id like	null
no	negate
can i have the phone number and post code please	request
noise	null
good bye	bye
i need an expensive restaurant in the east part of town	inform
south part of town	inform
thank you good bye	thankyou
whats its address	request
noise	null
thank you goodbye	thankyou
yes	affirm
if there is no such venue how about french type of food	inform
whats the address	request
what about portuguese food	reqalts
ye	affirm
what is the address and phone number	request
i do not care	inform
expensive	inform
how about korean	reqalts
any area	inform
im sorry	null
address phone number	request
address phone number and price range	request
british food	inform
corsica food	inform
im looking for an expensive restaurant in the east part	inform
the post code	request
phone number	request
cough	null
it doesnt matter	inform
yes	affirm
okay thank you good bye	thankyou
i want a cheap restaurant in the west part of town	inform
dont care	inform
thank you good bye	thankyou
thank you good bye	thankyou
yes	affirm
thank you good bye	thankyou
thank you good bye	thankyou
phone number	request
what	null
moderate	inform
unintelligible	null
what area is it located	request
whats the address	request
um yes	affirm
british food	inform
yes	affirm
is it european	confirm
phone number	request
in the west	inform
thank you good bye	thankyou
post code	request
is there anything else	reqalts
japanese	inform
asian oriental	inform
moderate	inform
moderate	inform
what about indian food	reqalts
cheap restaurant in the north part of town	inform
yes	affirm
phone number	request
north	inform
chinese food	inform
expensive mexican	inform
noise	null
address and phone number	request
phone number	request
what is the phone number	request
noise	null
whats the address	request
could i have a restaurant that serves thai food	inform
what is the telephone number	request
whats their post code	request
phone number	request
sil	null
address	request
im looking for a restaurant that serves german food	inform
asian oriental food	inform
how about modern european food	reqalts
thank you good bye	thankyou
can i have the address	request
whats the address and phone number	request
yes	affirm
is there anything else	reqalts
another type of food	reqalts
thank you	thankyou
i dont care	inform
what is the phone number	request
what is the phone number and address	request
thank you good bye	thankyou
i dont care	inform
i need a restaurant in the east part of town that serves canape food	inform
uh south part of town	inform
expensive european	inform
anything else	reqalts
thank you good bye	thankyou
phone number	request
noise	null
thank you good bye	thankyou
kosher	inform
thank you good bye	thankyou
east	inform
chinese	inform
gastropub	inform
east	inform
korean	inform
caribbean food	inform
i would like to find a restaurant that serves halal food	inform
price range	request
spanish	inform
expensive	inform
address	request
spanish	inform
whats the phone number	request
north american food	inform
can i get the address	request
is there anything else	reqalts
thank you good bye	thankyou
no	negate
unusual food	inform
right	affirm
no	negate
i dont care	inform
yes	affirm
address	request
what kind of food is it	request
how about modern european food	reqalts
breath curry prince address	request
okay thank you and good bye	bye
expensive	inform
dont care	inform
is there anything else	reqalts
thank you good bye	thankyou
thank you good bye	thankyou
how about asian oriental type of food	reqalts
and post code	request
how about in any area	reqalts
north east	inform
no	negate
west side	inform
may i have the address	request
stop	bye
whats the phone number	request
can i okay thank you	thankyou
moroccan food	inform
post code	request
area	request
noise im looking for a restaurant serving vegetarian food	inform
south	inform
south of south of town	inform
yes	affirm
dont care	inform
and whats the price range	request
vietnamese	inform
are they the east side of town	inform
and the post code	request
im looking for a moderately priced restaurant that serves	inform
is it expensive	confirm
italian food	inform
moderately priced restaurant in the north part of town	inform
im looking for indian food	inform
dont care	inform
what kind of food do they have	request
im looking for a restaurant in the south part of town that serves	inform
food	inform
i would like a cheap restaurant in the west part of town	inform
thank you good bye	thankyou
good bye	bye
address	request
east	inform
is there anything else	reqalts
pan asian	inform
id like to find a restaurant that serves afghan food	inform
expensive	inform
no	negate
thank you good bye	thankyou
korean food in the north part of town	inform
no in the south	negate
thank you good bye	thankyou
anything else	reqalts
moderately priced north part of	inform
sil	null
european	inform
and their post code	request
can i have the address and the phone number	request
thank you good bye	thankyou
ne vietnamese	inform
asian oriental	inform
yes	affirm
thank you good bye	thankyou
whats the phone number	request
im looking for an expensive restaurant that serves portuguese food	inform
im looking for a moderately priced restaurant in the west part of town	inform
i want to find a restaurant in the center that serves irish	inform
moderately	inform
catalan	inform
phone number	request
hi i am looking for a moderately priced restaurant in the west	hello
thank you goodbye	thankyou
yes	affirm
okay im looking for an expensive restaurant	inform
vietnamese food	inform
any	inform
the phone number and post code	request
cheap	inform
lebanese restaurant in the west part of town	inform
im looking for cheap food in the north of town	inform
im looking for an moderately restaurant and it should be in the south part of town	inform
address	request
i am looking for a moderately priced restaurant that serves russian food	inform
irish food	inform
no	negate
thats fine whats the address	request
im looking for european food	inform
dont care	inform
any area	inform
yea you can give me the address	affirm
thank you good bye	thankyou
noise	null
address	request
thank you good bye	thankyou
danish food	inform
austrian food	inform
thank you good bye	thankyou
address and phone number	request
yes	affirm
cantonese food	inform
italian	inform
and whats its phone number	request
thank you	thankyou
thank you goodbye	thankyou
moderately	inform
thank you good bye	thankyou
can i get address	request
whats the address phone number	request
whats the address	request
any	inform
thank you good bye	thankyou
belgium food	inform
phone number	request
it doesnt matter	inform
asian oriental	inform
north	inform
whats the phone number	request
thank you good bye	thankyou
what about indian food	reqalts
what part of town	request
yes	affirm
noise	null
whats the price range	request
is there anything else	reqalts
i want to find a restaurant in the we	inform
type of food do they serve	request
thank you good bye	thankyou
any part of town	inform
right	affirm
i am looking for a moderately priced restaurant in the south part of town	inform
french food	inform
greek food	inform
thank you good bye	thankyou
address	request
im looking for fusion food	inform
creative food	inform
can i get the phone number	request
um east part of town	inform
thank you good bye	thankyou
moderately priced restaurant	inform
if theres no persian food about about chinese	inform
can i have the address and phone number please	request
system	null
what is the post code	request
it doesnt matter	inform
thank you good bye	thankyou
international food	inform
thank you good bye	thankyou
russian food	inform
i dont care	inform
cheap restaurant	inform
what is the address	request
indian	inform
sil	null
yes	affirm
any area	inform
thank you good bye	thankyou
expensive romanian food	inform
whats its price range	request
is there anything else	reqalts
im looking for a moderately priced restaurant	inform
uh can i have the phone number	request
i dont care	inform
thank you good bye	thankyou
i want to find an expensive restaurant on the east part of town	inform
uh that doesnt matter	inform
what type of food	request
sil	null
yes	affirm
im looking for a cheap restaurant in the east part of town	inform
yes south part of town	affirm
address and phone number	request
uh yes can i find an expensive restaurant that serves italian food	affirm
i dont care	inform
noise	null
spanish	inform
what is the address and phone number	request
what is the price range	request
yes in the north part of town	affirm
phone number	request
i want a moderately priced restaurant that serves	inform
cheap	inform
and the address	request
what about the post code	request
laughing	null
uh moderately priced restaurants in the south part of	inform
phone number	request
i would like to find an expensive restaurant that serves japanese food	inform
right	affirm
portuguese	inform
serves cheap	inform
im looking for a restaurant that serves gastropub food	inform
yes	affirm
whats the address of royal spice	request
thank you good bye	thankyou
dont care is there anything else	reqalts
food	inform
moderately priced restaurant	inform
moderate	inform
thank you good bye	thankyou
thank you good bye	thankyou
center area	inform
japanese food	inform
how about a restaurant that serves thai food	reqalts
dont care	inform
i want an expensive restaurant that serves sea food	inform
sil	null
im looking for a restaurant in the west part of town that serves jamaican food	inform
phone number	request
moderately priced	inform
unintelligible	null
another please	reqalts
what is the phone number	request
italian food	inform
jamcian food	inform
no	negate
phone number	request
i want to find an expensive restaurant that serves korean food	inform
moderate	inform
gastropub food	inform
yes spanish food	affirm
serving asian oriental	inform
im looking for a cheap restaurant in the south part of town	inform
thank you good bye	thankyou
any	inform
yea	affirm
um im looking for a restaurant serving thai food	inform
another place	reqalts
pan asian food	inform
moderate	inform
can i have the address and phone number	request
thank you good bye	thankyou
what is the phone number and address	request
im looking for a restaurant that serves danish food	inform
and what type of food do they serve	request
thank you good bye	thankyou
noise	null
im looking for food in the south part of town	inform
unintelligible	null
any	inform
cheap restaurant in the east part of town	inform
again	repeat
spanish	inform
gastropub type foo	inform
thank you good bye	thankyou
is there anything else	reqalts
east part of town	inform
what is the phone number	request
can i have their address please	request
id like to find a restaurant in any area serving mediterranean food	inform
ye	affirm
is there any other type of food	reqalts
european food	inform
im looking for a restaurant in any area and it should serve pan asian food	inform
im looking for a restaurant that serves thai food	inform
system	null
telephone number	request
id like a moderately priced restaurant in west of	inform
yes	affirm
and the post code	request
catalan	inform
yes in the west part of town	affirm
what type of food	request
thank you goodbye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
area	request
turkish restaurant in the center of town	inform
okay can i have the address and the phone number	request
im looking for a restaurant that serves seafood	inform
im looking for a restaurant in the east part of town serving japanese food	inform
price	request
i want swiss food	inform
im looking for a restaurant	inform
and their address	request
the south	inform
good bye	bye
address	request
is doesnt matter	inform
east	inform
whats the address	request
venetian	inform
what about international food	reqalts
thank you goodbye	thankyou
is there a restaurant that serves gastropub food	reqalts
thank you good bye	thankyou
cantonese	inform
and what type of food is it	request
how about moderately priced thai food	reqalts
looking for a cheap restaurant in the east part of town	inform
chinese food	inform
i dont care	inform
sil	null
thank you goodbye	thankyou
how about a moderately priced restaurant that serves spani	reqalts
what is the address phone number and type of food	request
can i have the address and phone number	request
address please	request
sil	null
anything else	reqalts
im looking for a cheap restaurant in east part of town	inform
any type of food	inform
no	negate
great thank you goodbye	bye
thank you good bye	thankyou
is there	null
how about international	reqalts
i would like an expensive asian food restaurant	inform
thank you good bye	thankyou
yes	affirm
dont care	inform
yes	affirm
sil	null
free food	inform
okay can i have the address and the phone number please	request
thank you good bye	thankyou
is there is no such venue that have asian oriental type of food	inform
spanish	inform
anything else	reqalts
that can serve kosher food	inform
expensive	inform
alright thank you good bye	bye
what type of food	request
noise	null
whats their address	request
what about gastropub food	reqalts
uh east	inform
no okay thats fine what about french food	negate
im looking for a moderately priced restaurant in the south part of town	inform
what is the address	request
phone number	request
right	affirm
uh is there any other	reqalts
code	null
anything else	reqalts
i need an expensive restaurant that serves french food	inform
the south part of	inform
im looking for a restaurant in the west part of town that serves caribbean	inform
address	request
vietnamese food	inform
south	inform
thank you good bye	thankyou
phone number	request
thank you good bye	thankyou
whats the address	request
north american food	inform
asian	inform
okay and can i get the address	request
austral asian	inform
sil	null
persian food	inform
east	inform
i dont care	inform
viet	null
breath okay how about thai food	ack
anything else	reqalts
indian food	inform
thank you good bye	thankyou
phone number	request
can i have the address	request
italian type of food	inform
any kind	inform
price range	request
sil	null
north	inform
yes	affirm
moderately priced restaurant in the west part of town	inform
spanish food west part of town	inform
east	inform
i dont care	inform
thanks us	thankyou
what is it by	null
yes	affirm
address	request
area	request
british food	inform
italian	inform
im looking for jamaican food in the south part of town	inform
price range	request
thank you good bye	thankyou
sea food	inform
middle	inform
and whats the phone number	request
it doesnt matter	inform
postcode	request
moderate	inform
whats the address for moderately priced restaurants in the south part of town	request
what is the address and phone number	request
type of food	request
whats the address	request
thank you good bye	thankyou
phone number	request
what type of food	request
east part	inform
im looking for polish food	inform
thank you good bye	thankyou
good bye	bye
anything else	reqalts
thai food	inform
what is the phone number	request
address	request
cough	null
thank you good bye	thankyou
thank you good bye	thankyou
thank you good bye	thankyou
type of food served	request
how about chinese	reqalts
what is the phone number	request
unintelligible	null
what is the address	request
food do they serve	request
good bye	bye
cheap	inform
noise	null
address	request
medium	null
fine i want restaurant in the north part of town	inform
i dont care	inform
can i get a steak house restaurant in any area	inform
post code	request
is there anything else	reqalts
phone number	request
chinese food	inform
modern european food	inform
austrian food	inform
post code	request
modern european	inform
is there anything else	reqalts
breath i would like port portuguese food	inform
steak house food	inform
looking for a restaurant in the west part of town	inform
how about vietnamese type of food	reqalts
no	negate
thank you good bye	thankyou
what is the phone number	request
and price range	request
sil	null
how about phone number	request
thank you good bye	thankyou
im looking for a restaurant in the south part of town serving	inform
yes	affirm
gastropub	inform
yes	affirm
address	request
address and phone number	request
whats the address	request
what is their address	request
can i have the area of the venue	request
korean	inform
okay fine what about asian food	reqalts
noise thank you goodbye	thankyou
cuban food	inform
okay thank you good bye	thankyou
german food	inform
south of town	inform
um moderate	inform
south	inform
any price range	inform
doesnt matter	inform
thank you good bye	thankyou
thank you goodbye	thankyou
address phone number and area	request
expensive restaurant in the east part of town	inform
thank you good bye	thankyou
thank you good bye	thankyou
anything else	reqalts
post code	request
what is the address	request
unintelligible	null
the center of town	inform
